study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_words,reference,old_new,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,text.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,textbox.started,text_3.started,mouse.started,test.stopped,trials_2.textbox.text,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,trials_2.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
book,29,14,1,1,0.11388219986110926,,,,,,,,,,,,1,14,29,0,,,,,12.99665470002219,,12.968792099971324,12.99665470002219,12.99665470002219,13.09907539980486,1,0.11388219986110926,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
pastry,30,0,2,1,0.16362119978293777,,,,,,,,,,,,2,0,30,9,,,,,13.129750899970531,,13.103147400077432,13.129750899970531,13.129750899970531,13.297922600060701,1,0.16362119978293777,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
board ,31,1,2,1,0.1620190003886819,,,,,,,,,,,,2,1,31,4,,,,,13.329692899715155,,13.304146599955857,13.329692899715155,13.329692899715155,13.497602399904281,1,0.1620190003886819,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
police,32,2,2,1,0.16110249981284142,,,,,,,,,,,,2,2,32,12,,,,,13.529100299812853,,13.504631799645722,13.529100299812853,13.529100299812853,13.69740099972114,1,0.16110249981284142,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
keys,33,3,2,1,0.16251329984515905,,,,,,,,,,,,2,3,33,13,,,,,13.729287999682128,,13.70297159999609,13.729287999682128,13.729287999682128,13.8977354997769,1,0.16251329984515905,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
T-shirt,34,4,2,1,0.1285760998725891,,,,,,,,,,,,2,4,34,7,,,,,13.92903109965846,,13.903948999941349,13.92903109965846,13.92903109965846,14.063836799934506,1,0.1285760998725891,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
phone,35,5,2,1,0.16164050018414855,,,,,,,,,,,,2,5,35,2,,,,,14.095574999693781,,14.070012299809605,14.095574999693781,14.095574999693781,14.26320349983871,1,0.16164050018414855,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
chart,36,6,2,1,0.12931039975956082,,,,,,,,,,,,2,6,36,6,,,,,14.29545470001176,,14.269239699933678,14.29545470001176,14.29545470001176,14.430552199948579,1,0.12931039975956082,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
case,37,7,2,1,0.16163539979606867,,,,,,,,,,,,2,7,37,10,,,,,14.462164099793881,,14.436362799722701,14.462164099793881,14.462164099793881,14.629879899788648,1,0.16163539979606867,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
cruise,38,8,2,1,0.1281241998076439,,,,,,,,,,,,2,8,38,11,,,,,14.661328800022602,,14.636996899731457,14.661328800022602,14.661328800022602,14.796072599943727,1,0.1281241998076439,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
book,39,9,2,1,0.1627072999253869,,,,,,,,,,,,2,9,39,0,,,,,14.828020599670708,,14.801608299836516,14.828020599670708,14.828020599670708,14.996259399689734,1,0.1627072999253869,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
cushion,40,10,2,1,0.1286892998032272,,,,,,,,,,,,2,10,40,1,,,,,15.028019499965012,,15.002410300076008,15.028019499965012,15.028019499965012,15.162752199918032,1,0.1286892998032272,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
marble,41,11,2,1,0.16221620002761483,,,,,,,,,,,,2,11,41,3,,,,,15.194464199710637,,15.16888999985531,15.194464199710637,15.194464199710637,15.363301899749786,1,0.16221620002761483,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
mouse,42,12,2,1,0.1619242997840047,,,,,,,,,,,,2,12,42,8,,,,,15.39426409965381,,15.369365999940783,15.39426409965381,15.39426409965381,15.56207159999758,1,0.1619242997840047,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
poster,43,13,2,1,0.16225679963827133,,,,,,,,,,,,2,13,43,14,,,,,15.593837500084192,,15.568157299887389,15.593837500084192,15.593837500084192,15.762300999835134,1,0.16225679963827133,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
laptop,44,14,2,1,0.14424300007522106,,,,,,,,,,,,2,14,44,5,,,,,15.793997100088745,,15.76880279975012,15.793997100088745,15.793997100088745,15.929002199787647,1,0.14424300007522106,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
board ,45,0,3,1,0.14708050014451146,,,,,,,,,,,,3,0,45,4,,,,,15.960166899953038,,15.933602799661458,15.960166899953038,15.960166899953038,16.111464200075716,1,0.14708050014451146,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
chart,46,1,3,1,0.16261130012571812,,,,,,,,,,,,3,1,46,6,,,,,16.14383659977466,,16.11734650004655,16.14383659977466,16.14383659977466,16.311296899802983,1,0.16261130012571812,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
mouse,47,2,3,1,0.1624206998385489,,,,,,,,,,,,3,2,47,8,,,,,16.343591100070626,,16.31729230005294,16.343591100070626,16.343591100070626,16.511507699731737,1,0.1624206998385489,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
keys,48,3,3,1,0.16287559969350696,,,,,,,,,,,,3,3,48,13,,,,,16.542698400095105,,16.51705399993807,16.542698400095105,16.542698400095105,16.711482199840248,1,0.16287559969350696,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
book,49,4,3,1,0.16184590011835098,,,,,,,,,,,,3,4,49,0,,,,,16.742721499875188,,16.71721399994567,16.742721499875188,16.742721499875188,16.911874199751765,1,0.16184590011835098,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
case,50,5,3,1,0.1291338000446558,,,,,,,,,,,,3,5,50,10,,,,,16.94227179978043,,16.9173849998042,16.94227179978043,16.94227179978043,17.07746629975736,1,0.1291338000446558,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
poster,51,6,3,1,0.12795580038800836,,,,,,,,,,,,3,6,51,14,,,,,17.108961999882013,,17.083918599877506,17.108961999882013,17.108961999882013,17.228420400060713,1,0.12795580038800836,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
laptop,52,7,3,1,0.17901939991861582,,,,,,,,,,,,3,7,52,5,,,,,17.259051699656993,,17.232669899705797,17.259051699656993,17.259051699656993,17.4437688998878,1,0.17901939991861582,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
police,53,8,3,1,0.12767129996791482,,,,,,,,,,,,3,8,53,12,,,,,17.4752434999682,,17.451040899846703,17.4752434999682,17.4752434999682,17.61020619980991,1,0.12767129996791482,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
pastry,54,9,3,1,0.1621488998644054,,,,,,,,,,,,3,9,54,9,,,,,17.641674099955708,,17.616359000094235,17.641674099955708,17.641674099955708,17.810197999700904,1,0.1621488998644054,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
cushion,55,10,3,1,0.12839980004355311,,,,,,,,,,,,3,10,55,1,,,,,17.841513599734753,,17.81632909970358,17.841513599734753,17.841513599734753,17.96144239977002,1,0.12839980004355311,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
cruise,56,11,3,1,0.17783229984343052,,,,,,,,,,,,3,11,56,11,,,,,17.991449600085616,,17.9659830997698,17.991449600085616,17.991449600085616,18.160526199731976,1,0.17783229984343052,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
phone,57,12,3,1,0.1634252998046577,,,,,,,,,,,,3,12,57,2,,,,,18.191626999992877,,18.164612900000066,18.191626999992877,18.191626999992877,18.359539600089192,1,0.1634252998046577,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
T-shirt,58,13,3,1,0.12893419992178679,,,,,,,,,,,,3,13,58,7,,,,,18.390955499839038,,18.36587719991803,18.390955499839038,18.390955499839038,18.52605429990217,1,0.12893419992178679,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
marble,59,14,3,1,0.1616878998465836,,,,,,,,,,,,3,14,59,3,,,,,18.55784389982,,18.532206299714744,18.55784389982,18.55784389982,18.72562409983948,1,0.1616878998465836,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
mouse,60,0,4,1,0.16103019984439015,,,,,,,,,,,,4,0,60,8,,,,,18.757716599851847,,18.732231999747455,18.757716599851847,18.757716599851847,18.9257001997903,1,0.16103019984439015,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
case,61,1,4,1,0.16215059999376535,,,,,,,,,,,,4,1,61,10,,,,,18.95742869982496,,18.9312490997836,18.95742869982496,18.95742869982496,19.125987899955362,1,0.16215059999376535,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
laptop,62,2,4,1,0.19466560008004308,,,,,,,,,,,,4,2,62,5,,,,,19.15702509973198,,19.13208629982546,19.15702509973198,19.15702509973198,19.35909749986604,1,0.19466560008004308,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
marble,63,3,4,1,0.14442209992557764,,,,,,,,,,,,4,3,63,3,,,,,19.39029139978811,,19.365236199926585,19.39029139978811,19.39029139978811,19.54131869971752,1,0.14442209992557764,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
keys,64,4,4,1,0.16320639988407493,,,,,,,,,,,,4,4,64,13,,,,,19.57355359988287,,19.546845099888742,19.57355359988287,19.57355359988287,19.742065199650824,1,0.16320639988407493,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
cushion,65,5,4,1,0.16098549962043762,,,,,,,,,,,,4,5,65,1,,,,,19.7729015997611,,19.748273300006986,19.7729015997611,19.7729015997611,19.941758499946445,1,0.16098549962043762,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
board ,66,6,4,1,0.16096930019557476,,,,,,,,,,,,4,6,66,4,,,,,19.972814799752086,,19.947963200043887,19.972814799752086,19.972814799752086,20.141403399873525,1,0.16096930019557476,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
book,67,7,4,1,0.14555069990456104,,,,,,,,,,,,4,7,67,0,,,,,20.17249060003087,,20.147723299916834,20.17249060003087,20.17249060003087,20.32506289985031,1,0.14555069990456104,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
chart,68,8,4,1,0.14592850022017956,,,,,,,,,,,,4,8,68,6,,,,,20.356300299987197,,20.329377299640328,20.356300299987197,20.356300299987197,20.492046900093555,1,0.14592850022017956,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
poster,69,9,4,1,0.16246349969878793,,,,,,,,,,,,4,9,69,14,,,,,20.522534299641848,,20.49670249968767,20.522534299641848,20.522534299641848,20.690649099648,1,0.16246349969878793,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
cruise,70,10,4,1,0.16264900006353855,,,,,,,,,,,,4,10,70,11,,,,,20.72237639967352,,20.696707899682224,20.72237639967352,20.72237639967352,20.890180899761617,1,0.16264900006353855,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
pastry,71,11,4,1,0.16247389977797866,,,,,,,,,,,,4,11,71,9,,,,,20.921837499830872,,20.896252699662,20.921837499830872,20.921837499830872,21.09068170003593,1,0.16247389977797866,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
police,72,12,4,1,0.16096630040556192,,,,,,,,,,,,4,12,72,12,,,,,21.121552899945527,,21.09698969963938,21.121552899945527,21.121552899945527,21.29001329978928,1,0.16096630040556192,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
T-shirt,73,13,4,1,0.12854979978874326,,,,,,,,,,,,4,13,73,7,,,,,21.32182569988072,,21.296428699977696,21.32182569988072,21.32182569988072,21.456260399892926,1,0.12854979978874326,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
phone,74,14,4,1,0.19555450044572353,,,,,,,,,,,,4,14,74,2,,,,,21.48839499987662,,21.46221880009398,21.48839499987662,21.48839499987662,21.68937029968947,1,0.19555450044572353,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
phone,75,0,5,1,0.16635339986532927,,,,,,,,,,,,5,0,75,2,,,,,21.721353199798614,,21.691363399848342,21.721353199798614,21.721353199798614,21.889395699836314,1,0.16635339986532927,,,,,,,,,,,,,,,p4,001,2025-10-15_20h26.42.979,word_priming,,2025.1.1,60.223477326749595,2025-10-15 20h26.50.209440 +0530,
