trial,lag,T1_pos,T2_pos,thisN,thisTrialN,thisRepN,T1_target,T2_target,textbox1.text,textbox2.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instruction.started,key_resp1.started,instructions.stopped,key_resp1.keys,key_resp1.rt,key_resp1.duration,trial.started,fixation.started,trial.stopped,rsvp.started,stream_text.started,rsvp.stopped,trials.T1_target,trials.T2_target,response.started,text.started,textbox1.started,textbox2.started,text.stopped,button.started,response.stopped,trials.textbox1.text,trials.textbox2.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,fixation.stopped,thank_you.started,text_2.started,key_resp.started,thank_you.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
7,5,5,10,54,6,6,8,1,8,1,1,[3.3310992000624537],[3.33111310005188],6,6,54,6,388.1336608,,,,,,,,,388.1188626,388.1336608,388.6175214,388.6176379,388.6333306,390.0484995,8,1,390.0494611,390.0651217,391.2795001,391.2795001,391.3122963,391.3789287,394.710729,8,1,1,[3.3310992000624537],[3.33111310005188],388.6333306,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
8,8,5,13,55,7,6,9,9,9,9,1,[3.4979084000224248],[3.4979253000346944],6,7,55,7,394.7275368,,,,,,,,,394.7110936,394.7275368,395.2113337,395.2114474,395.227222,396.6425663,9,9,396.6435329,396.6589478,397.872937,397.872937,397.872937,397.9900427,401.4888094,9,9,1,[3.4979084000224248],[3.4979253000346944],395.227222,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
1,2,4,6,56,0,7,7,7,7,2,1,[3.7475280000362545],[3.7475390000035986],7,0,56,0,401.5037113,,,,,,,,,401.489304,401.5037113,401.9876924,401.9878146,402.0037794,403.4192898,7,7,403.4200846,403.435352,404.6496254,404.6496254,404.6829399,404.7494602,408.4976495,7,2,1,[3.7475280000362545],[3.7475390000035986],402.0037794,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
2,3,4,7,57,1,7,6,1,6,1,1,[3.1485454000066966],[3.1485594999976456],7,1,57,1,408.5131212,,,,,,,,,408.4980158,408.5131212,408.997484,408.9976016,409.0135862,410.4289599,6,1,410.4299199,410.4451106,411.6593213,411.6593213,411.6922481,411.758853,414.9080764,6,1,1,[3.1485454000066966],[3.1485594999976456],409.0135862,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
3,5,4,9,58,2,7,6,5,6,5,1,[2.8155345000559464],[2.8155520000727847],7,2,58,2,414.9237696,,,,,,,,,414.9084544,414.9237696,415.4076792,415.4078055,415.4239081,416.839558,6,5,416.8405073,416.8552769,418.069602,418.069602,418.1028559,418.1694766,420.9858808,6,5,1,[2.8155345000559464],[2.8155520000727847],415.4239081,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
4,8,4,12,59,3,7,7,4,7,4,1,[3.182145699975081],[3.1821619999827817],7,3,59,3,421.0013515,,,,,,,,,420.9864011,421.0013515,421.4850505,421.4852166,421.5008173,422.9163922,7,4,422.9173625,422.9324282,424.1468988,424.1468988,424.1468988,424.2469768,427.4299978,7,4,1,[3.182145699975081],[3.1821619999827817],421.5008173,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
5,2,5,7,60,4,7,3,3,3,2,1,[2.7822791000362486],[2.782295500044711],7,4,60,4,427.4448778,,,,,,,,,427.4305166,427.4448778,427.9286781,427.9288006,427.9440848,429.3599927,3,3,429.3609518,429.3763076,430.590521,430.590521,430.590521,430.7068897,433.4900675,3,2,1,[2.7822791000362486],[2.782295500044711],427.9440848,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
6,3,5,8,61,5,7,2,5,2,5,1,[3.6454452000325546],[3.6454622000455856],7,5,61,5,433.5056786,,,,,,,,,433.4905971,433.5056786,433.9893698,433.9894925,434.0053878,435.4214929,2,5,435.422453,435.4374316,436.6511939,436.6511939,436.6844555,436.7541286,440.40047,2,5,1,[3.6454452000325546],[3.6454622000455856],434.0053878,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
7,5,5,10,62,6,7,9,3,9,3,1,[3.6466124000726268],[3.646628100075759],7,6,62,6,440.4155057,,,,,,,,,440.4009651,440.4155057,440.8988533,440.8989448,440.9152453,442.3308259,9,3,442.3317983,442.3465792,443.5609668,443.5609668,443.5609668,443.6776006,447.3251211,9,3,1,[3.6466124000726268],[3.646628100075759],440.9152453,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
8,8,5,13,63,7,7,2,1,2,1,1,[3.897730299970135],[3.8977475999854505],7,7,63,7,447.3416521,,,,,,,,,447.3256432,447.3416521,447.8255973,447.825729,447.8419351,449.2569215,2,1,449.2579432,449.2732742,450.4874825,450.4874825,450.5207272,450.5874756,454.4860927,2,1,1,[3.897730299970135],[3.8977475999854505],,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
1,2,4,6,64,0,8,7,7,7,5,1,[3.347945599933155],[3.347956500016153],8,0,64,0,454.5014678,,,,,,,,,454.4865876,454.5014678,454.9864248,454.9865407,455.0008966,456.4163625,7,7,456.4173222,456.4328566,457.6469611,457.6469611,457.6469611,457.7471016,461.0957441,7,5,1,[3.347945599933155],[3.347956500016153],455.0008966,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
2,3,4,7,65,1,8,9,9,9,9,1,[3.130991099984385],[3.1310078999958932],8,1,65,1,461.1116367,,,,,,,,,461.0961185,461.1116367,461.5950454,461.5951873,461.6109267,463.0268526,9,9,463.0277875,463.0429431,464.2572102,464.2572102,464.2906041,464.3569366,467.4888367,9,9,1,[3.130991099984385],[3.1310078999958932],461.6109267,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
3,5,4,9,66,2,8,5,8,8,7,1,[2.9316051000496373],[2.9316221000626683],8,2,66,2,467.505207,,,,,,,,,467.4893493,467.505207,467.9889306,467.9890501,468.0048332,469.4208467,5,8,469.4217847,469.4365963,470.6506761,470.6506761,470.6506761,470.7673377,473.6998609,8,7,1,[2.9316051000496373],[2.9316221000626683],468.0048332,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
4,8,4,12,67,3,8,8,9,8,9,1,[4.264051600010134],[4.264069099910557],8,3,67,3,473.7154084,,,,,,,,,473.7003521,473.7154084,474.1994223,474.1995561,474.2152014,475.6307789,8,9,475.6317322,475.6467577,476.8612589,476.8612589,476.8612589,476.9611003,481.2260847,8,9,1,[4.264051600010134],[4.264069099910557],474.2152014,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
5,2,5,7,68,4,8,5,5,5,3,1,[3.3635147999739274],[3.363524700049311],8,4,68,4,481.2413507,,,,,,,,,481.2265772,481.2413507,481.7246908,481.7247893,481.7404459,483.1576602,5,5,483.1586314,483.1734573,484.3872291,484.3872291,484.4198562,484.504141,487.8683591,5,3,1,[3.3635147999739274],[3.363524700049311],481.7404459,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
6,3,5,8,69,5,8,8,8,8,8,1,[2.981913199997507],[2.9819294000044465],8,5,69,5,487.8846926,,,,,,,,,487.8687296,487.8846926,488.3689802,488.3690954,488.3844092,489.8001834,8,8,489.801142,489.8159825,491.0304852,491.0304852,491.0304852,491.1304236,494.113268,8,8,1,[2.981913199997507],[2.9819294000044465],488.3844092,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
7,5,5,10,70,6,8,2,5,2,5,1,[3.1475912999594584],[3.1476096999831498],8,6,70,6,494.1286577,,,,,,,,,494.1137721,494.1286577,494.6125725,494.6126976,494.6286548,496.0438114,2,5,496.0447622,496.0602612,497.2743194,497.2743194,497.3080241,497.3742521,500.5227895,2,5,1,[3.1475912999594584],[3.1476096999831498],494.6286548,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
8,8,5,13,71,7,8,3,2,3,2,1,[3.61572470003739],[3.6157351000001654],8,7,71,7,500.539138,,,,,,,,,500.5233065,500.539138,501.0222862,501.0224013,501.0386781,502.4545421,3,2,502.4555167,502.4702145,503.6851047,503.6851047,503.6851047,503.7846794,507.4011274,3,2,1,[3.61572470003739],[3.6157351000001654],501.0386781,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
1,2,4,6,72,0,9,9,1,9,1,1,[4.230419700033963],[4.230437199934386],9,0,72,0,507.4155071,,,,,,,,,507.4014925,507.4155071,507.8991099,507.89924,507.915221,509.3314127,9,1,509.3323544,509.3474792,510.5611019,510.5611019,510.5943257,510.6612037,514.8925635,9,1,1,[4.230419700033963],[4.230437199934386],507.915221,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
2,3,4,7,73,1,9,7,2,9,7,1,[2.8644565999275073],[2.864467200008221],9,1,73,1,514.9080884,,,,,,,,,514.8930734,514.9080884,515.3917331,515.3918575,515.4076296,516.8240755,7,2,516.8250243,516.8395093,518.0533574,518.0533574,518.0870896,518.1535689,521.0187543,9,7,1,[2.8644565999275073],[2.864467200008221],515.4076296,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
3,5,4,9,74,2,9,9,4,9,4,1,[3.348930299980566],[3.348940899944864],9,2,74,2,521.0348567,,,,,,,,,521.0191321,521.0348567,521.518954,521.5190836,521.5344501,522.9504823,9,4,522.9514371,522.9667408,524.180552,524.180552,524.180552,524.2974373,527.6471096,9,4,1,[3.348930299980566],[3.348940899944864],521.5344501,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
4,8,4,12,75,3,9,3,3,3,3,1,[3.6983171000611037],[3.698333700071089],9,3,75,3,527.6620595,,,,,,,,,527.6475183,527.6620595,528.1458233,528.145946,528.1621571,529.5776455,3,3,529.5785969,529.5934606,530.8079176,530.8079176,530.8079176,530.9071504,534.6064295,3,3,1,[3.6983171000611037],[3.698333700071089],528.1621571,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
5,2,5,7,76,4,9,3,5,3,5,1,[2.5150998999597505],[2.5151166999712586],9,4,76,4,534.6217416,,,,,,,,,534.6069345,534.6217416,535.1059064,535.1060341,535.1210142,536.5371131,3,5,536.5380758,536.5532689,537.7675027,537.7675027,537.8006654,537.8674718,540.3834952,3,5,1,[2.5150998999597505],[2.5151166999712586],535.1210142,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
6,3,5,8,77,5,9,3,7,3,7,1,[3.2809897999977693],[3.281000400078483],9,5,77,5,540.399415,,,,,,,,,540.3840054,540.399415,540.8836332,540.8837548,540.899051,542.3148737,3,7,542.3158235,542.3307819,543.5452238,543.5452238,543.5777087,543.6609599,546.9426864,3,7,1,[3.2809897999977693],[3.281000400078483],540.899051,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
7,5,5,10,78,6,9,5,8,5,8,1,[2.832859000074677],[2.8328692000359297],9,6,78,6,546.9591868,,,,,,,,,546.9430579,546.9591868,547.4432682,547.4434,547.4594961,548.8757397,5,8,548.876693,548.891137,550.1048173,550.1048173,550.1048173,550.2047607,553.0383566,5,8,1,[2.832859000074677],[2.8328692000359297],,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
8,8,5,13,79,7,9,3,7,3,7,1,[2.815098399994895],[2.8151155998930335],9,7,79,7,553.0537604,,,,,,,,,553.0387132,553.0537604,553.5372052,553.537402,553.5529456,554.9687545,3,7,554.9697054,554.9848274,556.199266,556.199266,556.2321178,556.2990184,559.1150922,3,7,1,[2.815098399994895],[2.8151155998930335],553.5529456,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
1,2,4,6,80,0,10,4,5,4,7,1,[3.7135934000834823],[3.713605400058441],10,0,80,0,559.1308063,,,,,,,,,559.1155878,559.1308063,559.6145938,559.6147181,559.6303525,561.0460279,4,5,561.046977,561.0620458,562.2764761,562.2764761,562.2764761,562.3763763,566.0907264,4,7,1,[3.7135934000834823],[3.713605400058441],559.6303525,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
2,3,4,7,81,1,10,8,4,8,5,1,[3.6144048999994993],[3.6144212000072002],10,1,81,1,566.1070206,,,,,,,,,566.0911013,566.1070206,566.5914554,566.5915753,566.6067378,568.0233148,8,4,568.024265,568.0391488,569.2528692,569.2528692,569.2861037,569.3698863,572.9852472,8,5,1,[3.6144048999994993],[3.6144212000072002],566.6067378,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
3,5,4,9,82,2,10,7,4,8,7,1,[3.3820776999928057],[3.3820940000005066],10,2,82,2,573.0010847,,,,,,,,,572.9857517,573.0010847,573.5001749,573.5003038,573.5162294,574.9160933,7,4,574.9170447,574.9318752,576.1456709,576.1456709,576.1456709,576.2455059,579.6285632,8,7,1,[3.3820776999928057],[3.3820940000005066],,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
4,8,4,12,83,3,10,2,9,2,8,1,[2.93116929999087],[2.931187400012277],10,3,83,3,579.6439102,,,,,,,,,579.6290827,579.6439102,580.1280794,580.1281978,580.1437279,581.5600744,2,9,581.5610232,581.5756401,582.7894566,582.7894566,582.822758,582.8892978,585.8214554,2,8,1,[2.93116929999087],[2.931187400012277],580.1437279,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
5,2,5,7,84,4,10,7,2,4,2,1,[4.213532999972813],[4.213549099978991],10,4,84,4,585.8373493,,,,,,,,,585.8219534,585.8373493,586.3213011,586.3214167,586.3373262,587.7536476,7,2,587.7545867,587.76915,588.9833646,588.9833646,589.016237,589.0832875,593.2978131,4,2,1,[4.213532999972813],[4.213549099978991],586.3373262,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
6,3,5,8,85,5,10,8,2,8,2,1,[3.597525899996981],[3.5975430000107735],10,5,85,5,593.3132302,,,,,,,,,593.2983385,593.3132302,593.7969894,593.7971579,593.8132516,595.2294005,8,2,595.2303576,595.2446409,596.4592608,596.4592608,596.4592608,596.5595547,600.1581563,8,2,1,[3.597525899996981],[3.5975430000107735],593.8132516,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
7,5,5,10,86,6,10,1,1,1,1,1,[6.162696100072935],[6.162706000031903],10,6,86,6,600.1739838,,,,,,,,,600.1586516,600.1739838,600.6575746,600.6576926,600.6731987,602.089039,1,1,602.0899901,602.1048078,603.3186963,603.3186963,603.3186963,603.4356185,609.5990896,1,1,1,[6.162696100072935],[6.162706000031903],600.6731987,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
8,8,5,13,87,7,10,3,9,3,9,1,[3.9816722000250593],[3.981688200030476],10,7,87,7,609.6139998,,,,,,,,,609.5994571,609.6139998,610.1001684,610.1003013,610.1132084,611.5296653,3,9,611.5306095,611.545478,612.7594271,612.7594271,612.7594271,612.8590029,616.8416743,3,9,1,[3.9816722000250593],[3.981688200030476],,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
1,2,4,6,88,0,11,2,4,2,5,1,[3.5805960000725463],[3.580608200049028],11,0,88,0,616.8569849,,,,,,,,,616.8421829,616.8569849,617.3406175,617.3407432,617.3560917,618.7724588,2,4,618.7734044,618.7889319,620.0026015,620.0026015,620.0357923,620.1025056,623.6838762,2,5,1,[3.5805960000725463],[3.580608200049028],617.3560917,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
2,3,4,7,89,1,11,6,4,6,7,1,[4.396544500021264],[4.396555899991654],11,1,89,1,623.7000684,,,,,,,,,623.6842667,623.7000684,624.1842913,624.184413,624.1995273,625.61575,6,4,625.6166841,625.6316575,626.8453054,626.8453054,626.8453054,626.9453052,631.3426674,6,7,1,[4.396544500021264],[4.396555899991654],624.1995273,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
3,5,4,9,90,2,11,5,9,5,9,1,[4.896426699939184],[4.896437199902721],11,2,90,2,631.3595802,,,,,,,,,631.3430446,631.3595802,631.8429515,631.8430717,631.8587107,633.2744672,5,9,633.275412,633.290225,634.5047484,634.5047484,634.5047484,634.6047207,639.50195,5,9,1,[4.896426699939184],[4.896437199902721],631.8587107,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
4,8,4,12,91,3,11,7,8,7,8,1,[3.282925400068052],[3.282935000024736],11,3,91,3,639.5175568,,,,,,,,,639.5023165,639.5175568,640.0016408,640.001758,640.0177103,641.4335552,7,8,641.4345053,641.4497496,642.6633771,642.6633771,642.6965929,642.7633932,646.0471219,7,8,1,[3.282925400068052],[3.282935000024736],640.0177103,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
5,2,5,7,92,4,11,6,5,6,5,1,[4.931130500044674],[4.931140500004403],11,4,92,4,646.061379,,,,,,,,,646.0474997,646.061379,646.5451259,646.5452431,646.5621907,647.9769756,6,5,647.978005,647.9927711,649.2069443,649.2069443,649.2069443,649.3064244,654.2383519,6,5,1,[4.931130500044674],[4.931140500004403],646.5621907,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
6,3,5,8,93,5,11,9,9,9,9,1,[3.547269699978642],[3.5472853999817744],11,5,93,5,654.2534704,,,,,,,,,654.2387179,654.2534704,654.7368482,654.7369658,654.7528694,656.1688241,9,9,656.1697721,656.1846679,657.3987708,657.3987708,657.4317851,657.49863,661.0469343,9,9,1,[3.547269699978642],[3.5472853999817744],654.7528694,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
7,5,5,10,94,6,11,9,6,9,6,1,[4.01468559994828],[4.014702499960549],11,6,94,6,661.0632011,,,,,,,,,661.0474401,661.0632011,661.5468028,661.5469232,661.5621181,662.9786711,9,6,662.9796022,662.9941389,664.2085598,664.2085598,664.2085598,664.3084856,668.3241963,9,6,1,[4.01468559994828],[4.014702499960549],661.5621181,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
8,8,5,13,95,7,11,2,6,2,6,1,[3.5144887999631464],[3.514505899976939],11,7,95,7,668.3393344,,,,,,,,,668.3247038,668.3393344,668.8389213,668.8390478,668.8549319,670.2553831,2,6,670.2563275,670.2706431,671.4847831,671.4847831,671.5185068,671.5846303,675.1001611,2,6,1,[3.5144887999631464],[3.514505899976939],,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
1,2,4,6,96,0,12,9,1,9,1,1,[5.363011799985543],[5.363027999992482],12,0,96,0,675.1154085,,,,,,,,,675.1006819,675.1154085,675.5994664,675.5995856,675.6154762,677.0312761,9,1,677.0322014,677.0473445,678.2613661,678.2613661,678.2613661,678.3613404,683.7253852,9,1,1,[5.363011799985543],[5.363027999992482],675.6154762,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
2,3,4,7,97,1,12,8,8,8,8,1,[3.2317648000316694],[3.2317814000416547],12,1,97,1,683.7408066,,,,,,,,,683.7258917,683.7408066,684.2242583,684.2243767,684.2396356,685.6565135,8,8,685.6575107,685.672327,686.8863095,686.8863095,686.9194229,686.9854989,690.2183495,8,8,1,[3.2317648000316694],[3.2317814000416547],684.2396356,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
3,5,4,9,98,2,12,6,9,6,9,1,[2.9976118999766186],[2.9976277999812737],12,2,98,2,690.2339098,,,,,,,,,690.2188548,690.2339098,690.7179057,690.7180224,690.733817,692.1493302,6,9,692.1502733,692.1655498,693.3797358,693.3797358,693.4129692,693.4796918,696.4783503,6,9,1,[2.9976118999766186],[2.9976277999812737],690.733817,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
4,8,4,12,99,3,12,1,4,1,4,1,[2.898738000076264],[2.8987555000931025],12,3,99,3,696.4945591,,,,,,,,,696.4788566,696.4945591,696.9787152,696.978835,696.9937085,698.4106458,1,4,698.4115905,698.4261291,699.6402542,699.6402542,699.6735102,699.7400321,702.6398423,1,4,1,[2.898738000076264],[2.8987555000931025],696.9937085,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
5,2,5,7,100,4,12,1,1,1,7,1,[4.812746200012043],[4.8127646000357345],12,4,100,4,702.6548073,,,,,,,,,702.6403561,702.6548073,703.1388355,703.1389551,703.1546723,704.570933,1,1,704.5718713,704.5861808,705.8006645,705.8006645,705.8006645,705.9006512,710.7144737,1,7,1,[4.812746200012043],[4.8127646000357345],703.1546723,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
6,3,5,8,101,5,12,6,6,6,6,1,[2.082128699985333],[2.082144799991511],12,5,101,5,710.7304483,,,,,,,,,710.7149886,710.7304483,711.2141819,711.2142994,711.2301098,712.6457828,6,6,712.6467555,712.6616276,713.8771932,713.8771932,713.8771932,713.9759094,716.05912,6,6,1,[2.082128699985333],[2.082144799991511],711.2301098,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
7,5,5,10,102,6,12,9,5,9,,1,[3.1474810000509024],[3.147491900017485],12,6,102,6,716.075662,,,,,,,,,716.0596272,716.075662,716.5593714,716.5594887,716.5745631,717.9904651,9,5,717.9914387,718.0061197,719.2207638,719.2207638,719.2207638,719.3206845,722.4690131,9,,1,[3.1474810000509024],[3.147491900017485],716.5745631,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
8,8,5,13,103,7,12,3,3,5,6,1,[3.746870700037107],[3.746886600041762],12,7,103,7,722.4854656,,,,,,,,,722.4693868,722.4854656,722.9692141,722.9693335,722.985049,724.4016079,3,3,724.4025531,724.4166102,725.6310244,725.6310244,725.6310244,725.7311163,729.4790701,5,6,1,[3.746870700037107],[3.746886600041762],722.985049,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
1,2,4,6,104,0,13,3,7,3,7,1,[2.9302392000099644],[2.9302488999674097],13,0,104,0,729.4948898,,,,,,,,,729.4795812,729.4948898,729.978918,729.9790381,729.9951452,731.4109914,3,7,731.4119254,731.4264958,732.6408235,732.6408235,732.6408235,732.7411187,735.6722072,3,7,1,[2.9302392000099644],[2.9302488999674097],729.9951452,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
2,3,4,7,105,1,13,1,4,1,4,1,[3.114557499997318],[3.1145679999608546],13,1,105,1,735.688946,,,,,,,,,735.6725833,735.688946,736.1728505,736.1729689,736.1881465,737.6043266,1,4,737.6052629,737.6201277,738.8342701,738.8342701,738.8342701,738.9340722,742.0494688,1,4,1,[3.114557499997318],[3.1145679999608546],736.1881465,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
3,5,4,9,106,2,13,1,6,1,6,1,[3.7470081000356004],[3.747025099932216],13,2,106,2,742.0656292,,,,,,,,,742.0498526,742.0656292,742.5502935,742.5504103,742.5654967,743.9817517,1,6,743.9826017,743.998111,745.2117461,745.2117461,745.2450383,745.3120361,749.0601352,1,6,1,[3.7470081000356004],[3.747025099932216],742.5654967,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
4,8,4,12,107,3,13,6,7,6,7,1,[3.6642307000001892],[3.6642473998945206],13,3,107,3,749.0758277,,,,,,,,,749.0606376,749.0758277,749.5595239,749.559644,749.5755871,750.9919186,6,7,750.9928623,751.0071593,752.2213852,752.2213852,752.2546557,752.3212456,755.9865829,6,7,1,[3.6642307000001892],[3.6642473998945206],749.5755871,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
5,2,5,7,108,4,13,1,2,1,2,1,[4.181243699975312],[4.181260599987581],13,4,108,4,756.0024961,,,,,,,,,755.987088,756.0024961,756.5015852,756.501714,756.5183698,757.9174968,1,2,757.9184317,757.9333382,759.1473056,759.1473056,759.1473056,759.2472916,763.4296619,1,2,1,[4.181243699975312],[4.181260599987581],,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
6,3,5,8,109,5,13,8,3,8,3,1,[3.6476065000751987],[3.647622900083661],13,5,109,5,763.4449252,,,,,,,,,763.4301663,763.4449252,763.9287162,763.9288372,763.9443422,765.3604386,8,3,765.3613816,765.3762669,766.5903703,766.5903703,766.5903703,766.6907628,770.3394865,8,3,1,[3.6476065000751987],[3.647622900083661],763.9443422,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
